AQI,PM2_5,PM10,SO2,NO2,CO,O3,Time
134.849991,102.879997,141.149994,18.510000,64.910004,1.480000,59.549999,2013-10-08
141.099991,107.879997,157.139999,26.840000,72.750000,1.680000,61.730000,2013-10-09
218.009995,168.009995,228.050003,42.290001,91.269997,1.700000,66.739998,2013-10-10
208.169998,158.169998,214.190002,28.059999,77.599998,1.530000,70.099998,2013-10-11
301.419983,251.419998,304.799988,40.529999,78.839996,1.740000,71.790001,2013-10-12
173.814285,131.669998,174.169998,46.580002,68.500000,1.160000,68.480003,2013-10-13
113.300003,85.639999,123.440002,38.709999,64.699997,0.970000,25.110001,2013-10-14
63.175003,45.540001,74.269997,14.870000,49.279999,0.740000,32.680000,2013-10-15
47.525002,27.879999,40.189999,9.940000,38.020000,0.570000,32.810001,2013-10-16
71.050003,42.000000,56.430000,9.460000,56.840000,0.930000,13.000000,2013-10-17
97.912506,73.330002,91.110001,14.040000,62.299999,1.010000,12.810000,2013-10-18
119.324997,90.459999,132.449997,22.940001,64.959999,1.250000,15.930000,2013-10-19
146.500000,112.199997,154.710007,16.450001,79.000000,1.620000,8.130000,2013-10-20
105.649994,79.519997,112.440002,16.100000,72.800003,1.280000,25.120001,2013-10-21
126.125000,95.900002,135.529999,24.299999,76.070000,1.320000,29.240000,2013-10-22
157.085709,119.959999,162.020004,37.840000,77.250000,1.530000,37.049999,2013-10-23
176.514282,133.559998,185.020004,38.759998,89.440002,1.880000,37.130001,2013-10-24
178.642868,135.050003,185.380005,41.040001,89.650002,1.960000,42.029999,2013-10-25
149.174988,114.339996,153.919998,47.820000,69.800003,1.120000,37.139999,2013-10-26
175.457153,132.820007,173.089996,40.259998,79.449997,1.210000,33.349998,2013-10-27
159.314285,121.519997,158.460007,26.750000,65.199997,1.120000,14.640000,2013-10-28
102.524994,77.019997,101.830002,32.820000,63.450001,1.030000,19.709999,2013-10-29
58.024998,25.290001,35.830002,23.799999,46.419998,0.780000,41.889999,2013-10-30
75.962502,30.309999,51.619999,39.619999,60.770000,1.320000,25.250000,2013-10-31
73.150002,32.259998,58.480000,34.939999,58.520000,1.310000,41.450001,2013-11-01
84.274994,62.419998,87.750000,33.349998,56.240002,1.410000,17.840000,2013-11-02
72.362503,37.990002,70.720001,33.439999,57.889999,1.250000,16.209999,2013-11-03
75.500000,52.610001,91.040001,32.020000,60.400002,1.240000,10.360000,2013-11-04
62.399998,40.320000,60.660000,26.370001,49.919998,0.980000,22.570000,2013-11-05
76.000000,54.619999,91.080002,26.770000,60.799999,1.330000,9.570000,2013-11-06
105.037498,79.029999,112.070000,27.389999,64.449997,1.460000,6.950000,2013-11-07
81.487503,54.830002,85.669998,27.139999,65.190002,1.210000,23.309999,2013-11-08
93.437500,69.750000,96.970001,21.100000,69.250000,1.300000,30.590000,2013-11-09
66.737503,24.580000,50.169998,27.500000,53.389999,0.670000,31.590000,2013-11-10
55.625000,28.139999,49.189999,27.340000,44.500000,0.590000,20.330000,2013-11-11
53.800003,20.770000,37.160000,24.129999,43.040001,0.610000,22.070000,2013-11-12
51.937500,27.590000,41.959999,27.480000,41.549999,0.760000,9.880000,2013-11-13
76.099998,41.290001,88.449997,29.180000,60.880001,0.970000,20.840000,2013-11-14
106.425003,72.519997,162.850006,40.750000,73.870003,1.110000,18.240000,2013-11-15
121.887505,92.510002,163.440002,40.730000,73.120003,1.290000,29.760000,2013-11-16
164.114288,124.879997,196.089996,46.360001,85.709999,1.790000,18.530001,2013-11-17
158.199997,120.739998,190.149994,39.020000,85.220001,1.790000,20.180000,2013-11-18
199.214279,149.449997,227.139999,47.980000,95.059998,2.200000,9.890000,2013-11-19
201.570007,151.570007,216.449997,41.299999,85.540001,1.780000,18.650000,2013-11-20
161.928574,123.349998,169.729996,41.830002,71.339996,1.600000,8.360000,2013-11-21
88.237495,65.589996,99.550003,27.250000,47.990002,1.060000,8.050000,2013-11-22
56.387501,33.730000,53.419998,24.920000,45.110001,0.850000,21.290001,2013-11-23
70.380005,40.619999,90.760002,16.450001,36.730000,0.500000,43.139999,2013-11-24
